in s,C1 in V,C3 in V
1.6792E-06,-3.12633E-02,-4.09680E+00
1.6796E-06,-3.22398E-02,-4.09680E+00
1.6800E-06,-3.39977E-02,-4.11633E+00
1.6804E-06,-3.51695E-02,-4.09680E+00
1.6808E-06,-3.55602E-02,-4.13586E+00
1.6812E-06,-3.69273E-02,-4.15539E+00
1.6816E-06,-3.73180E-02,-4.17492E+00
1.6820E-06,-3.82945E-02,-4.07727E+00
1.6824E-06,-3.79039E-02,-4.13586E+00
1.6828E-06,-3.77086E-02,-4.13586E+00
1.6832E-06,-3.71227E-02,-4.11633E+00
1.6836E-06,-3.71227E-02,-4.23352E+00
1.6840E-06,-3.55602E-02,-4.11633E+00
1.6844E-06,-3.45836E-02,-4.19445E+00
1.6848E-06,-3.26305E-02,-4.17492E+00
1.6852E-06,-3.24352E-02,-4.15539E+00
1.6856E-06,-3.20445E-02,-4.05773E+00
1.6860E-06,-3.14586E-02,-4.09680E+00
1.6864E-06,-3.06773E-02,-4.07727E+00
1.6868E-06,-2.98961E-02,-4.03820E+00
1.6872E-06,-2.91148E-02,-3.92102E+00
1.6876E-06,-2.85289E-02,-3.84289E+00
1.6880E-06,-2.73570E-02,-3.68664E+00
1.6884E-06,-2.67711E-02,-3.56945E+00
1.6888E-06,-2.61852E-02,-3.35461E+00
1.6892E-06,-2.50133E-02,-3.23742E+00
1.6896E-06,-2.40367E-02,-3.02258E+00
1.6900E-06,-2.36461E-02,-2.96398E+00
1.6904E-06,-2.24742E-02,-2.74914E+00
1.6908E-06,-2.16930E-02,-2.61242E+00
1.6912E-06,-2.05211E-02,-2.53430E+00
1.6916E-06,-2.03258E-02,-2.43664E+00
1.6920E-06,-1.91539E-02,-2.33898E+00
1.6924E-06,-1.81773E-02,-2.31945E+00
1.6928E-06,-1.72008E-02,-2.16320E+00
1.6932E-06,-1.60289E-02,-2.10461E+00
1.6936E-06,-1.46617E-02,-2.10461E+00
1.6940E-06,-1.29039E-02,-2.14367E+00
1.6944E-06,-1.21227E-02,-2.12414E+00
1.6948E-06,-1.09508E-02,-2.10461E+00
1.6952E-06,-9.38828E-03,-2.00695E+00
1.6956E-06,-8.21641E-03,-2.14367E+00
1.6960E-06,-7.82578E-03,-2.08508E+00
1.6964E-06,-8.02109E-03,-2.06555E+00
1.6968E-06,-6.65391E-03,-2.02648E+00
1.6972E-06,-6.45859E-03,-2.04602E+00
1.6976E-06,-6.26328E-03,-2.00695E+00
1.6980E-06,-7.43516E-03,-1.94836E+00
1.6984E-06,-8.60703E-03,-1.90930E+00
1.6988E-06,-1.05602E-02,-2.00695E+00
1.6992E-06,-1.32945E-02,-2.00695E+00
1.6996E-06,-1.77867E-02,-1.96789E+00
1.7000E-06,-2.16930E-02,-2.02648E+00
1.7004E-06,-2.69664E-02,-2.04602E+00
1.7008E-06,-3.18492E-02,-1.98742E+00
1.7012E-06,-3.55602E-02,-1.94836E+00
1.7016E-06,-3.77086E-02,-1.98742E+00
1.7020E-06,-4.10289E-02,-1.92883E+00
1.7024E-06,-4.20055E-02,-1.90930E+00
1.7028E-06,-4.43492E-02,-1.94836E+00
1.7032E-06,-4.59117E-02,-1.98742E+00
1.7036E-06,-4.64977E-02,-2.04602E+00
1.7040E-06,-4.84508E-02,-1.96789E+00
1.7044E-06,-4.86461E-02,-1.88977E+00
1.7048E-06,-4.96227E-02,-2.02648E+00
1.7052E-06,-5.02086E-02,-1.98742E+00
1.7056E-06,-5.02086E-02,-1.96789E+00
1.7060E-06,-5.09898E-02,-1.92883E+00
1.7064E-06,-5.05992E-02,-1.94836E+00
1.7068E-06,-5.05992E-02,-1.96789E+00
1.7072E-06,-4.92320E-02,-1.88977E+00
1.7076E-06,-4.86461E-02,-1.90930E+00
1.7080E-06,-4.74742E-02,-1.94836E+00
1.7084E-06,-4.61070E-02,-1.92883E+00
1.7088E-06,-4.55211E-02,-1.88977E+00
1.7092E-06,-4.53258E-02,-1.94836E+00
1.7096E-06,-4.51305E-02,-1.88977E+00
1.7100E-06,-4.63023E-02,-1.94836E+00
1.7104E-06,-4.76695E-02,-1.96789E+00
1.7108E-06,-4.88414E-02,-2.02648E+00
1.7112E-06,-5.00133E-02,-1.98742E+00
1.7116E-06,-5.07945E-02,-2.02648E+00
1.7120E-06,-5.09898E-02,-1.94836E+00
1.7124E-06,-5.05992E-02,-2.06555E+00
1.7128E-06,-5.05992E-02,-2.14367E+00
1.7132E-06,-5.05992E-02,-2.16320E+00
1.7136E-06,-4.88414E-02,-2.20227E+00
1.7140E-06,-4.98180E-02,-2.22180E+00
1.7144E-06,-4.80602E-02,-2.28039E+00
1.7148E-06,-4.76695E-02,-2.39758E+00
1.7152E-06,-4.74742E-02,-2.28039E+00
1.7156E-06,-4.70836E-02,-2.39758E+00
1.7160E-06,-4.63023E-02,-2.39758E+00
1.7164E-06,-4.55211E-02,-2.49523E+00
1.7168E-06,-4.39586E-02,-2.41711E+00
1.7172E-06,-4.31773E-02,-2.45617E+00
1.7176E-06,-4.06383E-02,-2.53430E+00
1.7180E-06,-3.84898E-02,-2.53430E+00
1.7184E-06,-3.57555E-02,-2.47570E+00
1.7188E-06,-3.41930E-02,-2.51477E+00
1.7192E-06,-3.14586E-02,-2.63195E+00
1.7196E-06,-3.04820E-02,-2.53430E+00
1.7200E-06,-2.91148E-02,-2.55383E+00
1.7204E-06,-2.71617E-02,-2.55383E+00
1.7208E-06,-2.65758E-02,-2.53430E+00
1.7212E-06,-2.57945E-02,-2.59289E+00
1.7216E-06,-2.52086E-02,-2.55383E+00
1.7220E-06,-2.44273E-02,-2.55383E+00
1.7224E-06,-2.34508E-02,-2.67102E+00
1.7228E-06,-2.32555E-02,-2.67102E+00
1.7232E-06,-2.14977E-02,-2.63195E+00
1.7236E-06,-2.13023E-02,-2.65148E+00
1.7240E-06,-1.97398E-02,-2.69055E+00
1.7244E-06,-1.95445E-02,-2.65148E+00
1.7248E-06,-1.89586E-02,-2.65148E+00
1.7252E-06,-1.83727E-02,-2.67102E+00
1.7256E-06,-1.83727E-02,-2.63195E+00
1.7260E-06,-1.93492E-02,-2.63195E+00
1.7264E-06,-1.97398E-02,-2.71008E+00
1.7268E-06,-2.13023E-02,-2.67102E+00
1.7272E-06,-2.20836E-02,-2.61242E+00
1.7276E-06,-2.32555E-02,-2.63195E+00
1.7280E-06,-2.38414E-02,-2.69055E+00
1.7284E-06,-2.46227E-02,-2.72961E+00
1.7288E-06,-2.48180E-02,-2.67102E+00
1.7292E-06,-2.46227E-02,-2.63195E+00
1.7296E-06,-2.42320E-02,-2.61242E+00
1.7300E-06,-2.36461E-02,-2.61242E+00
1.7304E-06,-2.42320E-02,-2.63195E+00
1.7308E-06,-2.34508E-02,-2.63195E+00
1.7312E-06,-2.44273E-02,-2.53430E+00
1.7316E-06,-2.42320E-02,-2.59289E+00
1.7320E-06,-2.52086E-02,-2.65148E+00
1.7324E-06,-2.55992E-02,-2.67102E+00
1.7328E-06,-2.67711E-02,-2.61242E+00
1.7332E-06,-2.93102E-02,-2.71008E+00
1.7336E-06,-3.12633E-02,-2.69055E+00
1.7340E-06,-3.38023E-02,-2.71008E+00
1.7344E-06,-3.77086E-02,-2.63195E+00
1.7348E-06,-4.16148E-02,-2.63195E+00
1.7352E-06,-4.57164E-02,-2.65148E+00
1.7356E-06,-4.92320E-02,-2.65148E+00
1.7360E-06,-5.27477E-02,-2.59289E+00
1.7364E-06,-5.56773E-02,-2.61242E+00
1.7368E-06,-5.76305E-02,-2.59289E+00
1.7372E-06,-6.01695E-02,-2.57336E+00
1.7376E-06,-6.17320E-02,-2.47570E+00
1.7380E-06,-6.34898E-02,-2.51477E+00
1.7384E-06,-6.50523E-02,-2.63195E+00
1.7388E-06,-6.58336E-02,-2.61242E+00
1.7392E-06,-6.58336E-02,-2.55383E+00
1.7396E-06,-6.73961E-02,-2.47570E+00
1.7400E-06,-6.70055E-02,-2.53430E+00
1.7404E-06,-6.73961E-02,-2.55383E+00
1.7408E-06,-6.75914E-02,-2.45617E+00
1.7412E-06,-6.73961E-02,-2.59289E+00
1.7416E-06,-6.85680E-02,-2.45617E+00
1.7420E-06,-6.85680E-02,-2.51477E+00
1.7424E-06,-6.97398E-02,-2.41711E+00
1.7428E-06,-7.03258E-02,-2.41711E+00
1.7432E-06,-7.20836E-02,-2.45617E+00
1.7436E-06,-7.32555E-02,-2.43664E+00
1.7440E-06,-7.59898E-02,-2.41711E+00
1.7444E-06,-7.77477E-02,-2.39758E+00
1.7448E-06,-7.77477E-02,-2.43664E+00
1.7452E-06,-7.89195E-02,-2.49523E+00
1.7456E-06,-7.91148E-02,-2.39758E+00
1.7460E-06,-8.04820E-02,-2.41711E+00
1.7464E-06,-8.00914E-02,-2.37805E+00
1.7468E-06,-8.06773E-02,-2.47570E+00
1.7472E-06,-8.02867E-02,-2.39758E+00
1.7476E-06,-8.00914E-02,-2.43664E+00
1.7480E-06,-7.97008E-02,-2.39758E+00
1.7484E-06,-7.93102E-02,-2.45617E+00
1.7488E-06,-7.87242E-02,-2.41711E+00
1.7492E-06,-7.83336E-02,-2.41711E+00
1.7496E-06,-7.75523E-02,-2.45617E+00
1.7500E-06,-7.61852E-02,-2.45617E+00
1.7504E-06,-7.52086E-02,-2.37805E+00
1.7508E-06,-7.30602E-02,-2.39758E+00
1.7512E-06,-7.07164E-02,-2.45617E+00
1.7516E-06,-6.95445E-02,-2.41711E+00
1.7520E-06,-6.64195E-02,-2.37805E+00
1.7524E-06,-6.44664E-02,-2.41711E+00
1.7528E-06,-6.29039E-02,-2.41711E+00
1.7532E-06,-6.03648E-02,-2.41711E+00
1.7536E-06,-5.91930E-02,-2.41711E+00
1.7540E-06,-5.70445E-02,-2.45617E+00
1.7544E-06,-5.56773E-02,-2.39758E+00
1.7548E-06,-5.47008E-02,-2.41711E+00
1.7552E-06,-5.33336E-02,-2.33898E+00
1.7556E-06,-5.27477E-02,-2.37805E+00
1.7560E-06,-5.29430E-02,-2.43664E+00
1.7564E-06,-5.27477E-02,-2.41711E+00
1.7568E-06,-5.41148E-02,-2.31945E+00
1.7572E-06,-5.48961E-02,-2.43664E+00
1.7576E-06,-5.54820E-02,-2.43664E+00
1.7580E-06,-5.70445E-02,-2.45617E+00
1.7584E-06,-5.62633E-02,-2.45617E+00
1.7588E-06,-5.68492E-02,-2.41711E+00
1.7592E-06,-5.66539E-02,-2.45617E+00
1.7596E-06,-5.58727E-02,-2.47570E+00
1.7600E-06,-5.48961E-02,-2.43664E+00
1.7604E-06,-5.56773E-02,-2.43664E+00
1.7608E-06,-5.45055E-02,-2.39758E+00
1.7612E-06,-5.45055E-02,-2.43664E+00
1.7616E-06,-5.31383E-02,-2.45617E+00
1.7620E-06,-5.33336E-02,-2.45617E+00
1.7624E-06,-5.23570E-02,-2.49523E+00
1.7628E-06,-5.13805E-02,-2.51477E+00
1.7632E-06,-5.04039E-02,-2.37805E+00
1.7636E-06,-5.07945E-02,-2.45617E+00
1.7640E-06,-4.98180E-02,-2.53430E+00
1.7644E-06,-5.04039E-02,-2.47570E+00
1.7648E-06,-4.96227E-02,-2.51477E+00
1.7652E-06,-5.00133E-02,-2.45617E+00
1.7656E-06,-5.07945E-02,-2.49523E+00
1.7660E-06,-5.05992E-02,-2.51477E+00
1.7664E-06,-5.05992E-02,-2.45617E+00
1.7668E-06,-5.02086E-02,-2.41711E+00
1.7672E-06,-4.90367E-02,-2.45617E+00
1.7676E-06,-4.90367E-02,-2.51477E+00
1.7680E-06,-4.76695E-02,-2.41711E+00
1.7684E-06,-4.76695E-02,-2.53430E+00
1.7688E-06,-4.70836E-02,-2.43664E+00
1.7692E-06,-4.63023E-02,-2.51477E+00
1.7696E-06,-4.57164E-02,-2.39758E+00
1.7700E-06,-4.59117E-02,-2.41711E+00
1.7704E-06,-4.49352E-02,-2.39758E+00
1.7708E-06,-4.47398E-02,-2.39758E+00
1.7712E-06,-4.33727E-02,-2.45617E+00
1.7716E-06,-4.29820E-02,-2.37805E+00
1.7720E-06,-4.14195E-02,-2.45617E+00
1.7724E-06,-4.00523E-02,-2.41711E+00
1.7728E-06,-3.92711E-02,-2.39758E+00
1.7732E-06,-3.71227E-02,-2.39758E+00
1.7736E-06,-3.53648E-02,-2.47570E+00
1.7740E-06,-3.36070E-02,-2.43664E+00
1.7744E-06,-3.20445E-02,-2.45617E+00
1.7748E-06,-3.12633E-02,-2.45617E+00
1.7752E-06,-2.98961E-02,-2.53430E+00
1.7756E-06,-2.95055E-02,-2.45617E+00
1.7760E-06,-2.81383E-02,-2.39758E+00
1.7764E-06,-2.75523E-02,-2.41711E+00
1.7768E-06,-2.75523E-02,-2.49523E+00
1.7772E-06,-2.73570E-02,-2.49523E+00
1.7776E-06,-2.77477E-02,-2.45617E+00
1.7780E-06,-2.91148E-02,-2.45617E+00
1.7784E-06,-2.98961E-02,-2.51477E+00
1.7788E-06,-3.14586E-02,-2.55383E+00
1.7792E-06,-3.38023E-02,-2.45617E+00
1.7796E-06,-3.47789E-02,-2.57336E+00
1.7800E-06,-3.69273E-02,-2.49523E+00
1.7804E-06,-3.79039E-02,-2.55383E+00
1.7808E-06,-4.00523E-02,-2.45617E+00
1.7812E-06,-4.16148E-02,-2.49523E+00
1.7816E-06,-4.39586E-02,-2.45617E+00
1.7820E-06,-4.53258E-02,-2.45617E+00
1.7824E-06,-4.68883E-02,-2.37805E+00
1.7828E-06,-4.76695E-02,-2.41711E+00
1.7832E-06,-4.82555E-02,-2.51477E+00
1.7836E-06,-4.86461E-02,-2.49523E+00
1.7840E-06,-4.88414E-02,-2.47570E+00
1.7844E-06,-4.98180E-02,-2.45617E+00
1.7848E-06,-4.96227E-02,-2.45617E+00
1.7852E-06,-4.92320E-02,-2.49523E+00
1.7856E-06,-4.92320E-02,-2.47570E+00
1.7860E-06,-4.82555E-02,-2.49523E+00
1.7864E-06,-4.70836E-02,-2.45617E+00
1.7868E-06,-4.68883E-02,-2.47570E+00
1.7872E-06,-4.51305E-02,-2.43664E+00
1.7876E-06,-4.49352E-02,-2.49523E+00
1.7880E-06,-4.33727E-02,-2.45617E+00
1.7884E-06,-4.22008E-02,-2.47570E+00
1.7888E-06,-4.12242E-02,-2.41711E+00
1.7892E-06,-4.02477E-02,-2.43664E+00
1.7896E-06,-3.84898E-02,-2.51477E+00
1.7900E-06,-3.77086E-02,-2.49523E+00
1.7904E-06,-3.63414E-02,-2.49523E+00
1.7908E-06,-3.61461E-02,-2.47570E+00
1.7912E-06,-3.41930E-02,-2.49523E+00
1.7916E-06,-3.38023E-02,-2.45617E+00
1.7920E-06,-3.26305E-02,-2.39758E+00
1.7924E-06,-3.24352E-02,-2.47570E+00
1.7928E-06,-3.08727E-02,-2.51477E+00
1.7932E-06,-3.08727E-02,-2.53430E+00
1.7936E-06,-3.02867E-02,-2.45617E+00
1.7940E-06,-3.08727E-02,-2.47570E+00
1.7944E-06,-3.14586E-02,-2.51477E+00
1.7948E-06,-3.26305E-02,-2.53430E+00
1.7952E-06,-3.51695E-02,-2.45617E+00
1.7956E-06,-3.90758E-02,-2.43664E+00
1.7960E-06,-4.49352E-02,-2.53430E+00
1.7964E-06,-5.17711E-02,-2.51477E+00
1.7968E-06,-5.89977E-02,-2.49523E+00
1.7972E-06,-6.62242E-02,-2.45617E+00
1.7976E-06,-7.34508E-02,-2.47570E+00
1.7980E-06,-8.06773E-02,-2.47570E+00
1.7984E-06,-8.86852E-02,-2.41711E+00
1.7988E-06,-9.47398E-02,-2.43664E+00
1.7992E-06,-1.01380E-01,-2.45617E+00
1.7996E-06,-1.05873E-01,-2.53430E+00
1.8000E-06,-1.09974E-01,-2.45617E+00
1.8004E-06,-1.13685E-01,-2.47570E+00
1.8008E-06,-1.17201E-01,-2.43664E+00
1.8012E-06,-1.20521E-01,-2.51477E+00
1.8016E-06,-1.23255E-01,-2.39758E+00
1.8020E-06,-1.26380E-01,-2.45617E+00
1.8024E-06,-1.28138E-01,-2.47570E+00
1.8028E-06,-1.29896E-01,-2.45617E+00
1.8032E-06,-1.30677E-01,-2.45617E+00
1.8036E-06,-1.31459E-01,-2.47570E+00
1.8040E-06,-1.30873E-01,-2.49523E+00
1.8044E-06,-1.29310E-01,-2.51477E+00
1.8048E-06,-1.27357E-01,-2.45617E+00
1.8052E-06,-1.26380E-01,-2.39758E+00
1.8056E-06,-1.23841E-01,-2.39758E+00
1.8060E-06,-1.21693E-01,-2.49523E+00
1.8064E-06,-1.20716E-01,-2.45617E+00
1.8068E-06,-1.19154E-01,-2.45617E+00
1.8072E-06,-1.18373E-01,-2.45617E+00
1.8076E-06,-1.17591E-01,-2.49523E+00
1.8080E-06,-1.17591E-01,-2.43664E+00
1.8084E-06,-1.18373E-01,-2.47570E+00
1.8088E-06,-1.17982E-01,-2.45617E+00
1.8092E-06,-1.17982E-01,-2.47570E+00
1.8096E-06,-1.16810E-01,-2.49523E+00
1.8100E-06,-1.15638E-01,-2.45617E+00
1.8104E-06,-1.13099E-01,-2.49523E+00
1.8108E-06,-1.11927E-01,-2.51477E+00
1.8112E-06,-1.09779E-01,-2.51477E+00
1.8116E-06,-1.07630E-01,-2.45617E+00
1.8120E-06,-1.06654E-01,-2.45617E+00
1.8124E-06,-1.04310E-01,-2.49523E+00
1.8128E-06,-1.01966E-01,-2.35852E+00
1.8132E-06,-1.00013E-01,-2.41711E+00
1.8136E-06,-9.76695E-02,-2.47570E+00
1.8140E-06,-9.43492E-02,-2.43664E+00
1.8144E-06,-9.10289E-02,-2.37805E+00
1.8148E-06,-8.84898E-02,-2.49523E+00
1.8152E-06,-8.51695E-02,-2.51477E+00
1.8156E-06,-8.12633E-02,-2.47570E+00
1.8160E-06,-7.71617E-02,-2.41711E+00
1.8164E-06,-7.46227E-02,-2.41711E+00
1.8168E-06,-6.99352E-02,-2.51477E+00
1.8172E-06,-6.73961E-02,-2.51477E+00
1.8176E-06,-6.50523E-02,-2.39758E+00
1.8180E-06,-6.30992E-02,-2.39758E+00
1.8184E-06,-6.07555E-02,-2.43664E+00
1.8188E-06,-5.88023E-02,-2.45617E+00
1.8192E-06,-5.76305E-02,-2.41711E+00
1.8196E-06,-5.52867E-02,-2.45617E+00
1.8200E-06,-5.39195E-02,-2.51477E+00
1.8204E-06,-5.17711E-02,-2.53430E+00
1.8208E-06,-4.98180E-02,-2.39758E+00
1.8212E-06,-4.86461E-02,-2.41711E+00
1.8216E-06,-4.70836E-02,-2.45617E+00
1.8220E-06,-4.63023E-02,-2.49523E+00
1.8224E-06,-4.49352E-02,-2.37805E+00
1.8228E-06,-4.43492E-02,-2.45617E+00
1.8232E-06,-4.49352E-02,-2.41711E+00
1.8236E-06,-4.27867E-02,-2.45617E+00
1.8240E-06,-4.27867E-02,-2.41711E+00
1.8244E-06,-4.16148E-02,-2.47570E+00
1.8248E-06,-4.06383E-02,-2.51477E+00
1.8252E-06,-4.08336E-02,-2.51477E+00
1.8256E-06,-3.90758E-02,-2.45617E+00
1.8260E-06,-3.80992E-02,-2.47570E+00
1.8264E-06,-3.77086E-02,-2.51477E+00
1.8268E-06,-3.65367E-02,-2.45617E+00
1.8272E-06,-3.67320E-02,-2.39758E+00
1.8276E-06,-3.49742E-02,-2.43664E+00
1.8280E-06,-3.49742E-02,-2.51477E+00
1.8284E-06,-3.43883E-02,-2.47570E+00
1.8288E-06,-3.41930E-02,-2.35852E+00
1.8292E-06,-3.57555E-02,-2.43664E+00
1.8296E-06,-3.71227E-02,-2.45617E+00
1.8300E-06,-4.06383E-02,-2.39758E+00
1.8304E-06,-4.37633E-02,-2.35852E+00
1.8308E-06,-4.92320E-02,-2.47570E+00
1.8312E-06,-5.48961E-02,-2.49523E+00
1.8316E-06,-6.23180E-02,-2.49523E+00
1.8320E-06,-6.91539E-02,-2.45617E+00
1.8324E-06,-7.59898E-02,-2.47570E+00
1.8328E-06,-8.22398E-02,-2.45617E+00
1.8332E-06,-8.71227E-02,-2.51477E+00
1.8336E-06,-9.18102E-02,-2.51477E+00
1.8340E-06,-9.76695E-02,-2.45617E+00
1.8344E-06,-1.02162E-01,-2.47570E+00
1.8348E-06,-1.08021E-01,-2.47570E+00
1.8352E-06,-1.12709E-01,-2.47570E+00
1.8356E-06,-1.19545E-01,-2.47570E+00
1.8360E-06,-1.25013E-01,-2.47570E+00
1.8364E-06,-1.30873E-01,-2.45617E+00
1.8368E-06,-1.37513E-01,-2.43664E+00
1.8372E-06,-1.43177E-01,-2.47570E+00
1.8376E-06,-1.49623E-01,-2.45617E+00
1.8380E-06,-1.54505E-01,-2.51477E+00
1.8384E-06,-1.58607E-01,-2.43664E+00
1.8388E-06,-1.61927E-01,-2.53430E+00
1.8392E-06,-1.63685E-01,-2.51477E+00
1.8396E-06,-1.64466E-01,-2.45617E+00
1.8400E-06,-1.64662E-01,-2.37805E+00
1.8404E-06,-1.64662E-01,-2.41711E+00
1.8408E-06,-1.64857E-01,-2.47570E+00
1.8412E-06,-1.64662E-01,-2.43664E+00
1.8416E-06,-1.63685E-01,-2.45617E+00
1.8420E-06,-1.62709E-01,-2.39758E+00
1.8424E-06,-1.61537E-01,-2.49523E+00
1.8428E-06,-1.59388E-01,-2.47570E+00
1.8432E-06,-1.57045E-01,-2.39758E+00
1.8436E-06,-1.54701E-01,-2.45617E+00
1.8440E-06,-1.51380E-01,-2.39758E+00
1.8444E-06,-1.47670E-01,-2.53430E+00
1.8448E-06,-1.45130E-01,-2.41711E+00
1.8452E-06,-1.40834E-01,-2.41711E+00
1.8456E-06,-1.38295E-01,-2.33898E+00
1.8460E-06,-1.33412E-01,-2.35852E+00
1.8464E-06,-1.29701E-01,-2.29992E+00
1.8468E-06,-1.26380E-01,-2.39758E+00
1.8472E-06,-1.22865E-01,-2.49523E+00
1.8476E-06,-1.19935E-01,-2.45617E+00
1.8480E-06,-1.16810E-01,-2.43664E+00
1.8484E-06,-1.14076E-01,-2.45617E+00
1.8488E-06,-1.10560E-01,-2.47570E+00
1.8492E-06,-1.08216E-01,-2.49523E+00
1.8496E-06,-1.05873E-01,-2.47570E+00
1.8500E-06,-1.05287E-01,-2.41711E+00
1.8504E-06,-1.04505E-01,-2.47570E+00
1.8508E-06,-1.03724E-01,-2.51477E+00
1.8512E-06,-1.02943E-01,-2.47570E+00
1.8516E-06,-1.03724E-01,-2.45617E+00
1.8520E-06,-1.02748E-01,-2.45617E+00
1.8524E-06,-1.02357E-01,-2.51477E+00
1.8528E-06,-1.00990E-01,-2.45617E+00
1.8532E-06,-1.00013E-01,-2.45617E+00
1.8536E-06,-9.86461E-02,-2.41711E+00
1.8540E-06,-9.70836E-02,-2.41711E+00
1.8544E-06,-9.61070E-02,-2.45617E+00
1.8548E-06,-9.49352E-02,-2.45617E+00
1.8552E-06,-9.41539E-02,-2.41711E+00
1.8556E-06,-9.29820E-02,-2.51477E+00
1.8560E-06,-9.29820E-02,-2.49523E+00
1.8564E-06,-9.27867E-02,-2.53430E+00
1.8568E-06,-9.22008E-02,-2.51477E+00
1.8572E-06,-9.18102E-02,-2.53430E+00
1.8576E-06,-9.20055E-02,-2.49523E+00
1.8580E-06,-9.06383E-02,-2.45617E+00
1.8584E-06,-8.96617E-02,-2.43664E+00
1.8588E-06,-8.73180E-02,-2.45617E+00
1.8592E-06,-8.57555E-02,-2.37805E+00
1.8596E-06,-8.38023E-02,-2.37805E+00
1.8600E-06,-8.22398E-02,-2.41711E+00
1.8604E-06,-8.04820E-02,-2.45617E+00
1.8608E-06,-7.89195E-02,-2.49523E+00
1.8612E-06,-7.91148E-02,-2.47570E+00
1.8616E-06,-7.81383E-02,-2.51477E+00
1.8620E-06,-7.67711E-02,-2.45617E+00
1.8624E-06,-7.73570E-02,-2.45617E+00
1.8628E-06,-7.75523E-02,-2.47570E+00
1.8632E-06,-7.71617E-02,-2.45617E+00
1.8636E-06,-7.75523E-02,-2.45617E+00
1.8640E-06,-7.79430E-02,-2.45617E+00
1.8644E-06,-7.77477E-02,-2.41711E+00
1.8648E-06,-7.71617E-02,-2.49523E+00
1.8652E-06,-7.57945E-02,-2.49523E+00
1.8656E-06,-7.44273E-02,-2.39758E+00
1.8660E-06,-7.36461E-02,-2.37805E+00
1.8664E-06,-7.20836E-02,-2.53430E+00
1.8668E-06,-7.16930E-02,-2.53430E+00
1.8672E-06,-6.99352E-02,-2.51477E+00
1.8676E-06,-6.85680E-02,-2.45617E+00
1.8680E-06,-6.77867E-02,-2.49523E+00
1.8684E-06,-6.66148E-02,-2.49523E+00
1.8688E-06,-6.50523E-02,-2.37805E+00
1.8692E-06,-6.30992E-02,-2.47570E+00
1.8696E-06,-6.09508E-02,-2.39758E+00
1.8700E-06,-5.93883E-02,-2.39758E+00
1.8704E-06,-5.80211E-02,-2.39758E+00
1.8708E-06,-5.64586E-02,-2.45617E+00
1.8712E-06,-5.62633E-02,-2.47570E+00
1.8716E-06,-5.54820E-02,-2.51477E+00
1.8720E-06,-5.68492E-02,-2.39758E+00
1.8724E-06,-5.78258E-02,-2.39758E+00
1.8728E-06,-5.93883E-02,-2.51477E+00
1.8732E-06,-6.29039E-02,-2.49523E+00
1.8736E-06,-6.56383E-02,-2.47570E+00
1.8740E-06,-6.93492E-02,-2.51477E+00
1.8744E-06,-7.16930E-02,-2.45617E+00
1.8748E-06,-7.24742E-02,-2.57336E+00
1.8752E-06,-7.44273E-02,-2.47570E+00
1.8756E-06,-7.48180E-02,-2.51477E+00
1.8760E-06,-7.57945E-02,-2.51477E+00
1.8764E-06,-7.61852E-02,-2.53430E+00
1.8768E-06,-7.61852E-02,-2.43664E+00
1.8772E-06,-7.71617E-02,-2.39758E+00
1.8776E-06,-7.77477E-02,-2.45617E+00
1.8780E-06,-7.77477E-02,-2.45617E+00
1.8784E-06,-7.75523E-02,-2.37805E+00
1.8788E-06,-7.73570E-02,-2.45617E+00
1.8792E-06,-7.57945E-02,-2.51477E+00
1.8796E-06,-7.57945E-02,-2.47570E+00
1.8800E-06,-7.42320E-02,-2.47570E+00
1.8804E-06,-7.22789E-02,-2.41711E+00
1.8808E-06,-7.01305E-02,-2.43664E+00
1.8812E-06,-6.81773E-02,-2.47570E+00
1.8816E-06,-6.60289E-02,-2.39758E+00
1.8820E-06,-6.30992E-02,-2.45617E+00
1.8824E-06,-6.09508E-02,-2.45617E+00
1.8828E-06,-5.93883E-02,-2.49523E+00
1.8832E-06,-5.88023E-02,-2.45617E+00
1.8836E-06,-5.64586E-02,-2.39758E+00
1.8840E-06,-5.54820E-02,-2.45617E+00
1.8844E-06,-5.45055E-02,-2.51477E+00
1.8848E-06,-5.23570E-02,-2.41711E+00
1.8852E-06,-5.11852E-02,-2.45617E+00
1.8856E-06,-4.86461E-02,-2.57336E+00
1.8860E-06,-4.80602E-02,-2.47570E+00
1.8864E-06,-4.57164E-02,-2.43664E+00
1.8868E-06,-4.61070E-02,-2.41711E+00
1.8872E-06,-4.47398E-02,-2.35852E+00
1.8876E-06,-4.49352E-02,-2.43664E+00
1.8880E-06,-4.45445E-02,-2.35852E+00
1.8884E-06,-4.61070E-02,-2.51477E+00
1.8888E-06,-4.63023E-02,-2.45617E+00
1.8892E-06,-4.70836E-02,-2.49523E+00
1.8896E-06,-4.76695E-02,-2.51477E+00
1.8900E-06,-4.84508E-02,-2.51477E+00
1.8904E-06,-4.80602E-02,-2.45617E+00
1.8908E-06,-4.84508E-02,-2.43664E+00
1.8912E-06,-4.82555E-02,-2.37805E+00
1.8916E-06,-4.64977E-02,-2.41711E+00
1.8920E-06,-4.57164E-02,-2.47570E+00
1.8924E-06,-4.51305E-02,-2.45617E+00
1.8928E-06,-4.51305E-02,-2.51477E+00
1.8932E-06,-4.57164E-02,-2.43664E+00
1.8936E-06,-4.66930E-02,-2.51477E+00
